id,name,album,album_id,artists,explicit,danceability,duration_ms,release_date,album_year
7JqMs0D6qVu4jfBKBeSMc8,Moon Roof,Serenading The Dead,5bC4oaXdthlEuSmpahxFyh,Serenading The Dead,False,0.376,193613,2007-06-04,2007
3u098B7wOF4E4839zazo1T,They Sailed Away from Dublin Bay / The Galtee (Reels),Swimming Against the Falls / Snámh in Aghaidh Easa,5w5tNfzt1ONgfKTogQHd5o,Joey Abarta,False,0.422,290907,2013-06-20,2013
0ifwlbfa6DIWLTWx7TExK4,Rhapsody in Blue (abridged),Historic Gershwin,4mQHyFiHzzAeIIX6d5YoAp,George Gershwin,False,0.354,547533,1998-10-13,1998
7g5PURCxaeFOXPy684I5Sc,"Membra Jesu Nostri, BuxWV 75: I. Ad pedes - ""Ecce super montes""",Buxtehude: Membra Jesu Nostri & Fried-und Freudenreiche Hinfahrth,6K0uO9iwduP1dfwtQ4SrQx,"Dietrich Buxtehude, Netherlands Bach Society, Jos van Veldhoven",False,0.231,512000,2006-01-01,2006
531SXLSbWIl5JlKlFWtnGp,Bearing The Serpents Lamb,Genesis,2WBHmC0uaZGypeFgvcWnsr,Job For A Cowboy,False,0.583,169213,2008-07-22,2008
2LZuBKtFMutLgltOvEwClS,Free and Easy,Free & Easy,5DQxuZOIf1bfWKl8HV3Luy,Lovespirals,False,0.626,310400,2005-01-01,2005
6QrgfpHV0lknzILWhpqDzb,Hawkwood,War Of The Eight Saints,61vNDKOaI4eajD0yC8N6hE,Steel Assassin,False,0.445,372440,2008-04-03,2008
0KIkmpWAnlr3OhcwWxVgq1,"Piano Concerto No. 2 in C Minor, Op. 18: I. Moderato","Rachmaninoff: Piano Concerto No. 2, Op. 18 & Rhapsody on a Theme of Paganini, Op. 43",44hj81gxfuoccND3dxLXv6,"Sergei Rachmaninoff, Tbilisi Symphony Orchestra, Jansug Kakhidze",False,0.231,697574,1996-04-02,1996
6fGbxngKK6Y9q1B1BuMYTV,It Must Mean Something,It Must Mean Something / The Expert,5ar07ZgkEQeTgfnlqrdcFK,Bored & Lazy,False,0.7929999999999999,442227,2008-03-07,2008
3D3E9pgftIPYgJ3nqfVEEY,I Don't Mind,Paramount Clouds - EP,71H4DJTinwZPfZ9zn60nTU,The Demos,False,0.578,176815,2016-04-01,2016
5KgVtIQvN2FcOyhalfXpsP,Sonrisas,cuarto de colores,7ijTXugrPlHTRSuzo7u2Br,Edmar Castañeda,False,0.483,199027,2006-02-23,2006
09easXPYY5zecSw0mzOabk,Follow It On,Follow It on Ep,4Jxe4dGZzKTRKyKExRHfoH,Megson,False,0.354,224800,2006-10-30,2006
2g91VMpDIhjSau3eF3hC5D,Overture,"The Popsicko, Vol. 2",4VxADHvQApF4Ednb0xEAxk,spencer albee,False,0.1169999999999999,53378,2020-11-27,2020
4utW75K4y3JTcSSpJgm6MV,Ain't No Mountain High Enough,My Soul,2mfXxx3om86pEe97bCWCtY,Gunther Neefs,False,0.737,172533,2008-01-25,2008
1e6cUC8BfcMm3nKjuhJSLe,Snowflake Surprise,Snowflake Surprise,2CndAo9HxLeT1kEvGe4Z1T,Lushy,False,0.679,302373,2007-12-17,2007
3rYOamCaa0KuHrRLKlXRQj,"Oh Me, Oh My, Sweet Baby",Close To The Edge,6TyLoR75u5zTRRknxIfEyw,Diamond Rio,False,0.429,194533,1992-10-27,1992
6537mL3EntHQxze0AXeATJ,Dendang manangkok / Marinda harimau 1 - Muslim prayer preceding a tiger-capturing song,"The Music of Islam Vol. 15: Muslim Music of Indonesia, Aceh and West Sumatra",5w0R6hN5dzOXxMVtxfqjrJ,Djabur Datuk Radjo Taduang,False,0.564,322733,1998-01-01,1998
2tDW63uJVH1IOUO0uvm2J7,Hibernate,Midnight Cashier,6LBE67g0Zm65AIhzjfLSBy,High Tension Wires,False,0.168,116107,2007-07-10,2007
3JwghlOgXpcxFHDEbfvaYL,Be Happy - Remix,Be Happy (Remix),5h0mvPQmcmU1lN4pkvmLjW,"Dixie D’Amelio, blackbear, Lil Mosey",True,0.5760000000000001,191578,2020-09-09,2020
4Mcpabwu3iQufvxIxEUyu5,Insanity,Break The News,7btNF5FKrXKMp8DeYWNfEf,Darin,False,0.645,225133,2006-11-16,2006
5rgEBEkGS46Qa1q1Hu1N51,Welcome,Nevers Road,3kIUmStYlCKTlM9eZmN1Nb,"Witt Lowry, Dan Haynes",True,0.5529999999999999,122800,2019-08-30,2019
0HfezdbQSlZWuy7PSg8bRE,So Many People,Drama Queen,3LBAfOTpAYERdIEMc7tHWx,Neurosonic,False,0.581,162320,2007-01-30,2007
4TAsAx4vS1rhoExKdwh2xx,"Weinen, Klagen, Sorgen, Zagen, BWV 12: Sinfonia","Bach, J.S.: Early Cantatas, Vol. 2 (Bwv 12, 18, 61, 161)",5AIScRNLxEjssk2QF5HTtn,"Johann Sebastian Bach, Emma Kirkby, Michael Chance, Charles Daniels, Peter Harvey, Catherine Mackintosh, Catherine Weiss, Rachel Byrt, Katarina Bengtson, Anthony Robson, Robert Woolley, David Blackadder, Purcell Quartet",False,0.195,148147,2007-06-01,2007
0jGvi3xtVDtDTw93mEXSTa,Once Upon A Wintertime (Feat. Mark Davis),Love Came Down,7dSviMPPKF9VrTnKIe8Am4,Christine Davis,False,0.703,290200,2009-11-27,2009
3VHv16Zqp7sm4puMxdo7An,Number One,Less Than Art,7inHTW5bIOlFawCobcnyFY,Ookla The Mok,False,0.426,263973,2007-07-06,2007
5YcbkkzzKvAIrQI68iHmdi,"...and so on, surrender","...and so on, surrender",2aUXu5BMyzUU0axJGCXVTc,Matt Lange,False,0.523,297600,2018-12-13,2018
4VEhfA9MPeZTmcKwrEMp4k,Down,Outlander,2BoJzRsB8xfLKB2r03mwxK,Outlander,False,0.42,309920,2001-01-01,2001
37NE3RUjeAefqtdVy9h9x3,Passacaille,The Medici Harpsichord Book,1VcJP7E7Cj4GMuUYEhX8IW,"Luigi Rossi, Aapo Häkkinen",False,0.34,135000,2006-06-20,2006
2ln5ToRfRQhN1CYt1xMpLc,Tomorrow Never Knows,Uh-Oh,5NdI3xfds9obHhqAqcNUSa,Cowboy Mouth,False,0.56,194680,2004-11-15,2004
3YhNwHHwXUkeL9XoxyPvQi,Ashland,Songs for the Forgotten Future Vol. 2,0Tn4IzdjqH8JIJdpMHMLd4,Piñataland,False,0.417,281320,2008-01-01,2008
65p6QDRYVQUkLeTQZdQ8hp,Proem,Hold On Too Tight,0sEJsmZs0vP7wD4t0DLoxt,Schooner,False,0.21,18400,2007-08-07,2007
1r2kLOeegKdeAqV3v3Drly,O Were My Love Yon Lilac Fair / Ye Jovial Boys,"Burns: The Complete Songs, Vol. 9",02ab9ot5InHey8GQTerPyB,Ross Kennedy,False,0.594,223400,2001-01-01,2001
6GXNgdoPXP4ja8g9sDB5wo,Messiah,Electricity,46jtG137L9ws68dbafd2Zm,Mothband,False,0.606,288747,2005-01-01,2005
3qijQKOgAcrKh37kpTiCtO,Ellas Mari,Lowena,2VVUOgFDsjq9FwtN9hZdwW,Navan,False,0.293,206587,2006-01-01,2006
7ae65q1bKAsNpx54jhLzzQ,Our Guarantee,Life Like Luster,4awUNPMTwAD67YBJj5D20X,Half Zaftig,False,0.73,114747,2007-09-13,2007
3kUjEX7V8dVdPremQoejOF,Way Out Here,Coming Home,6vbjC5wwwHj5A8BT0QfG0b,Chuck Cheesman,False,0.627,180867,2001-01-01,2001
63YEkGMI6kBkPXzeMIgL9g,He Can't Stop (She Can't Go),Sexspringeverything,0NdkoatffrDtmVtYkGKFK9,Dirk Hamilton,False,0.481,182933,2017-06-16,2017
1aPppX9Lh1rhKgkRb3WGYN,From the Flames,"Wild Animus, Part One: The Ram",2hLlZutTK0yxTtxHuP1D91,Rich Shapero,False,0.589,141947,2007-03-13,2007
4xlVlWugebSYkiRt1bVMNW,Morgensol,Elske Livet Fantastiskt,5tzQkDdgXEWdtWvvvwmZf6,Beglomeg,False,0.5770000000000001,52376,2019-11-01,2019
765A3RCVBVKeX5YBGruTRZ,Bound,Medication for the Misinformed,7235FgOu4WyN09FTwFwzQk,Mindless Faith,False,0.353,338787,2007-10-19,2007
55Tq6v0YrWM3OEw4s75cc0,Demonic Incarnate,Mortal Throne of Nazarene,5rd8457T2H7vtkFAOLHB3x,Incantation,False,0.0859,351800,1994-10-25,1994
3iRLIzEh9u8yV4LjnODRjp,It's Just Like You Say,Commute,4CJl2ZLVYdO8yK2n8TF4EC,The Diggs,False,0.299,301027,2005-01-01,2005
2BlSQr2Hk56Nesf1k6D4mW,The Valley,Red Carpet Massacre,7I7gJPIDgmdaMnHlUJi9AO,Duran Duran,False,0.769,297427,2007-11-19,2007
1n0UUVUi4OzfjJEtuBKWfL,Whippoorwill,Whippoorwill,5XGBibZqSHNNIqASXsYuKW,Darlingside,False,0.6409999999999999,278848,2016-10-07,2016
5TO7JBAdRFiZOGtpIJ5prx,Because of the Sun,The Summer and the Fall,4QXL6nUAZKXafIGAY5Oog7,People On Vacation,False,0.585,242069,2012-11-23,2012
5fdRfgNp03SH2zFEILuvsw,The Perfection of Beauty (feat. Blair Linne),The Attributes of God,2BN0IBnBSd4YSwOVgO6EiU,"Shai Linne, Blair Linne",False,0.387,225493,2011-11-01,2011
5j1Q1gErUQgarvx7gimxvf,Back to Rock 'n' Roll,Back to Rock 'n' Roll,0b8a3RRmRHiR2XnzTrT5BW,Eightball,False,0.551,224707,2019-01-22,2019
1TjRv1HebnmtitfR1qff34,"Oboe Concerto in D Major, Op. 7, No. 1: I. Allegro - Adagio e staccato —","Albinoni: Double Oboe Concertos and Concertos for Strings, Vol. 1",7Ma1JDGReUT8DmBAJjWIsT,"Tomaso Albinoni, Collegium Musicum 90, Simon Standage",False,0.677,148333,1996-11-01,1996
6jAuOmI02rD7fYIKTAPYWm,Wishing Well - Danny Byrd Remix,Hospital Prescription Volume 1,5kuEo1ICyw0MfjK45e3nND,London Elektricity,False,0.585,450427,2006-08-08,2006
1mvVzDrHXM9F1gI9CVg9r2,Gorillafaceugmopotamus!,Mr Patterson's Hat,2Hx2VsjvbnEhC1UX0iTdZh,Papa Grows Funk,False,0.669,277267,2007-01-01,2007
6275IgzVYCl3vHtI50W8A1,You and I,Spirit Journey,0S3KarGhEGfemuuRf6iPEd,David R. Maracle,False,0.68,186480,2013-01-01,2013
1PS2UhLiKDSDY9pIHi8WGc,Meek,The Destructors Of Nothing,1yMfJr4LkvO8amyrjmUIrw,Anatomy,False,0.3229999999999999,122187,2003-01-01,2003
4HVOG9CPslUxJmyC2kvU86,Judy and the Dream of Horses,Under The Covers,5Fmuf4x83QLB86LTcKeV4X,MESH,False,0.633,254000,2005-01-01,2005
1MpdMqxlt7MF93rp17arPP,We Go Together,Friends Forever,2PHmVkkBv3h3nYothK1sSO,The Hit Crew,False,0.53,139426,2007-06-01,2007
5wQWAVZi9jBFp1G4TznI8L,Lovers On Strange Ground,T-Sonic,29JOVq5Xn1RXxJNHycQ6NM,T-Sonic Tom Schaffert,False,0.5870000000000001,319307,2006-01-01,2006
0uw5VohLjjpc9VPZRVnyHi,Jean & Dinah W/ Intro by Melo,Down Memory Lane,2klee9Dkj4L9vplkBJC1c1,Mighty Sparrow,False,0.494,114973,2000-09-15,2000
0v8Q6YfvDbp6EoWlboTEVa,Carousel,Among Dreams,07wrOZMwz4LB67nTNNouaU,Potion,False,0.708,251000,2000-01-01,2000
4n7yXAhiGFFWPu81nWLQlM,Anyhow,Navar,6TtiO0anPnwCHK58eUHfek,Navar,False,0.2689999999999999,270560,2002-01-01,2002
5yJl3WXJPkH0EYtRiIPGzd,Soulmender,Codex: Triumph In The Eschaton,6Lh9hlNXlXKcZyAa7IIqu8,Afterimage,False,0.255,246147,2007-06-14,2007
0FRLgA3tq9wUo3reXaFy7y,Red Clouds,Avalanche,5cC8x4bGjX72uXphtYbqay,"I, Synthesist, Chris Ianuzzi",False,0.6679999999999999,276187,2004-01-05,2004
29aZHcx9icDY2iRw0ESmMP,Everything's Different - Calibre Remix,Hospital Mix 6,3hFER7HUMp0JpsC8PIrhSf,High Contrast,False,0.5529999999999999,319936,2008-01-28,2008
40ux5ovsNq0r4sJ6lNC1Uk,Footsteps (feat. Musiq Soulchild),While We Wait,1YwO0apo9Oy6QTI4D8qWUf,"Kehlani, Musiq Soulchild",False,0.42,273349,2019-02-21,2019
4j7mwCxy7I8DmoUY20M2VO,Lover,Love's Holiday,1TJBVAVM6zgMV9dicGzwwD,"Dena DeRose, Peter Washington, Matt Wilson",False,0.484,294067,2002-01-01,2002
29igjMjq1jnvz6h6VnALkE,Love Owes,Love Owes EP,4QoHFfoSIvP1qHUWo7IToK,Ricky Warwick,False,0.455,188373,2007-12-24,2007
1Db5lZIbMU08lIfO465XUe,Quia Respexit,Sacred Spaces,0v13ldI25lr8DEgnniTUs4,Rochelle Small Clifford,False,0.346,175587,2008-01-01,2008
0H8vcsxk6nShnKh6rWYtCH,Dinner's Served,Dinner's Served,4YqKncwdYqeGJIfcX5SvRl,Scum,False,0.6970000000000001,198307,2007-11-07,2007
44UCRsUA92KBI73DS97oYn,Ballade of the Headless Horseman,Murder on Beaver Street,4tjwUVDvnOmWi8Erl1Jq17,The Route 66 Killers,False,0.475,194440,2003-12-15,2003
7Jj0Mes83rUIQ9fAsH6fup,Pawn To King,Immortal Game,7nNaLh6LvdzhLma2oRsmpi,Symbion Project,False,0.715,351560,2003-01-01,2003
32xPYLwVnAJc3XyHajfry9,Redrum,Unicorn,7qmuWC7zBcmEvQCjGxhFIr,"Ugress, Christine Litle",False,0.6679999999999999,188187,2008-01-28,2008
2sHR8E4mFFafAuluPjGMCO,Paperdoll (Remix),Paperdoll - EP,6Lft52jmC4rorx0mgR1r0I,Kittie,False,0.506,188973,2000-12-12,2000
1Zfp7bG7KNH5wbZnzUo20d,Skintight,Original Artist Hit List: Ohio Players,5mALLglQY1rbTnzw4e7hIk,Ohio Players,False,0.499,376920,2003-04-22,2003
0sIAb5xEdpgOdSs57qtVr9,Feather By Feather,Supper,7uk1aaKzZp5c3qsKmWKy73,Smog,False,0.4379999999999999,336400,2003-03-18,2003
3yYN2K0Zl8s6sXRzpZcCob,Alchemy,Fusion,7F7aUgqBX9D2k4APFc1FXa,The Parallel Project,False,0.604,341813,2004-07-27,2004
6rqeWFrdNmtYEotWpxkCQj,The Silence,Universe,3WTRtBAE8mLaxYepMZtQHU,Wideband Network,False,0.6609999999999999,325280,2003-11-09,2003
53YCshKFIy9H0yxYZ9Ykhq,732 Seconds,Don't Take Our Filth Away,5vzTb4FXPZh5uRImsfc8Kx,"Duck. Little Brother, Duck!",False,0.1169999999999999,217107,2012-07-03,2012
6J5UAwjtwLWzt6rhzl6OeE,Two Times,Two Times,6h5s6Z29ZkAwCYCnnsib3c,The Blakes,False,0.261,161080,2007-12-04,2007
42H7odYYQQwdWpy3tnjMka,Stones,Stones,3Ncre0QjJsoutiGoT2LwBv,Manafest,False,0.501,191424,2017-07-21,2017
5EU6FXRbwrLEAOd5JpxsCD,My Mother & the Red Sox,That...which Is Real,5Zt4GmlbL7TNMxlJfRHjDK,Maria Gentile,False,0.337,249013,2004-01-01,2004
2ywOChAdom9wFmXCt34Tdc,Bonsoir 80n,Approx Twelve,7mbraZethHXqEtoBJzkyVp,Le Rok,False,0.7859999999999999,340613,2007-03-16,2007
3VMkTEjgXeqVaT5cldCiAX,Havin' Myself a Time,Havin' Myself a Time!,0WCUn9d0oVHiewndn50Tvu,Faith Winthrop,False,0.6920000000000001,103867,2001-01-01,2001
5uw8xV5sABU1nZl712YjgJ,Aabalsamifera Flaw,Afear,1sFj7wwxzZAcWgXzY8aA2Q,Bullets In A Burning Box,False,0.574,132573,2007-01-01,2007
1DcWUF6FObhgJMXzEtifuL,Good for the Soul,The Dreaming Man,4pSL5b5Z6JRhgJl7HVIjWm,Corey Stevens,False,0.467,262773,2010-08-17,2010
0bu2rUFEqUrEzwoX8Cqxgq,Into The Blue,Into The Blue,6joVCXmRy7MxnF1STW4RXx,Jim Henry,False,0.6990000000000001,317600,2007-12-06,2007
7LKsZtRZOA7ZarRl5x0LPn,Symphony No. 5: I. Adagio - Vivace,Pavlova: Symphony No. 5 / Elegy,5TkPfsoWtTHaeOWTnYym4V,Vladimir Ziva,False,0.1119999999999999,598280,2007-04-24,2007
5t4ZI86z6fJcJhNoAkG2Un,To Tell You the Truth,To Tell You the Truth / Starlight,45flp2LWJ99aHVPYsxBrCU,Written by Wolves,False,0.485,340714,2017-08-25,2017
6KBV1onNTWF0MC2sNT6rBa,Voiman vartijat,Myrskyntuoja,3LOSVMEn7HiHvZBzmLuT5y,Teräsbetoni,False,0.493,264933,2008-03-17,2008
7mGAdyhcVrUdqYsHrxIcES,A Tree And Me,Long As You're Living - The Songs & Poetry Of Oscar Brown Jr.,5iobzv3UCQWWWLeflWaHyq,Linda Kosut,False,0.4529999999999999,169413,2007-05-29,2007
3brTRLYfrkRZa7dLxLBcaP,Take You,Mean Time,6xXjQV97vRr4tGQYzwMxV5,Box Set,False,0.5710000000000001,271227,1996-04-01,1996
4pLbwz2e9onuPBADCYLCfl,Bouncing off Clouds - Live In Milwaukee 11/3/07,"Legs and Boots: Milwaukee, WI - November 3, 2007",0c4zBmYXND7b1o9tceBeL2,Tori Amos,False,0.608,393613,2007-11-03,2007
2aNVkLP1q9jFWINuZ9aNp8,Camel Spit,Tales from the Sitting Room,7FpBCDpt6AUfs0RvKvw9sy,Stromba,False,0.456,429533,2005-09-06,2005
2BI3lvJ2x2OJT64dgUb7PP,Outbreak,The Answer To Infection,327uftw9K8AqGJFw3NB1Wk,Cholera,False,0.626,18013,2008-03-27,2008
2Hrd02k0e8UzZLs4pWyMXJ,Love Me More,here,4c10dTHlgIZAZYopH8TaWY,Pale,False,0.447,235960,2004-01-01,2004
2KyAjEvYcXRYBulwY5Ua8l,Slow Ghosts,Unhistories,7pZR2dEe9rQPSXAAjUz4kX,Singer,False,0.4589999999999999,323413,2008-03-25,2008
100Xa4w3QZqeEAUFcV0aV7,"String Quartet No. 19 in A Major, Op. 68: I. Allegro moderato","Spohr: Complete String Quartets, Vol. 15",0pBDCjLfHeaiVuhHkIOV4U,"Louis Spohr, Moscow Philharmonic Concertino String Quartet",False,0.264,794947,2012-02-07,2012
7cY1PHsynvEmCRTptnrxWv,Raggle Taggle Gypsy,Dublin Soul,0MvYCkrQLsiGFPhXyNmGRr,Karl Jones,False,0.477,321840,2007-11-02,2007
68Qw9aZPcNr7mVxOTSLkRl,How Great Our Joy,Christmas,1kYPv8v9QYFnsP8tCbOR0C,Steve Green,False,0.2739999999999999,224133,2012-06-14,2012
0Psq38f8LdB0AHnJaFWCgC,Shine For Me,The Tao Of Yo,7DhgLmQGVustF5GAOuDVah,The Yohimbe Brothers,False,0.7559999999999999,208053,2004-12-02,2004
1Rbe30pM7ZMc1QAVUPTLdu,Martinu Madrigals: Poco allegro,Czech Mates,6mAGpNZ5aB3npJ5bkNODac,Duo Patterson,False,0.49,223413,2004-01-01,2004
4bNKp33HetnMas1pYpN0CI,Tzolkin,Lux Aeternae,1t9ISBKJHy7cVy1ImsJvzA,Elemental,False,0.4320000000000001,450600,1997-01-01,1997
31UUMEIqRs8w2XcGVbfeFi,Heavy Horizon,Memory Crash,3VySUZvg6qmpx3W2yqxMYu,Steve Stevens,False,0.18,124040,2008-02-21,2008
2bwicpShTTuNC2olGDzfvZ,Acoustic Guitar in the Evening,Prayerscapes - Evening at Peace,5hRbOOGbkkCWVsnkDUnm7o,Brian Hardin,False,0.266,1825080,2008-01-02,2008
6iXwbQB7ngGHfFPVoHeQ9s,Do Your Thang,Off The Hook,6lwTyWDtJbJ3czkIkUBPoj,Xscape,False,0.584,111827,1995-07-01,1995
6zCPPyqQ59KEpyWaQOfrIV,Night & Day,by night,3i9hsAhvBsc8bPuIZq5sXw,Les Ingénues,False,0.466,374040,2008-01-01,2008
4cxeubm8upvLbb1sx9ANRD,House Party Intro,Get Wiggy,52QAEcKdvSS8JbHj0TDHSv,Baby Bash,True,0.7020000000000001,46027,2002-02-05,2002
2gK0Tp6vWYViuqtwHDkiXN,Mr Lanegan,...are Going To Hell,40WHVyiHoBjSXR9rB5Lavm,The Carnival Saloon,False,0.57,270480,2007-03-08,2007
3umj8yNmyua641r86IqwqN,Alpha,Profile,7MZlmLTxa8iohUWghwlrgm,Githead,False,0.564,354973,2005-05-27,2005
5D3yc9W5G7sSH0u070I8Qm,Yup Yup,Razorblades N' Icecream,56wXaZ7uoDhGcSDRVDTtV2,Influx,False,0.494,370227,1998-09-29,1998
6CYv32Z2kuZIfYX8qDI5Jl,Welcome To The Show,Welcome to the Show,1aUFjsZMwOS2wbxpyhz6Jj,Framing the Red,False,0.401,217720,2012-06-10,2012
4ZhPUkRka1d7cWJkFoLRnQ,Unbreakable,Unbreakable,1mJ35Iy2SuBMRd8QTXJnCN,Rachelle Ann Go,False,0.5710000000000001,208013,2011-08-10,2011
1HjCFlypCBT4B4pb9zYHF2,Rusty Old American Dream - Live,Live Songs & Stories,7lUho3H3bimgJ6OSQI1PZe,David Wilcox,False,0.4970000000000001,160667,2002-04-08,2002
7dxDkahhXciLJaIyTzNL3t,Let Us Know,Blondes Prefer The Gentlemen,3EY9VDtpLSCJgB2j5HZCRZ,The Gentlemen,False,0.308,188427,2005-10-25,2005
1qBUaNRkb62WhRg3azlOW1,The Clearing Ahead,As the Storm Slowly Passes,3zeuF9udd4kEk9t0vezhZa,Haive Music,False,0.26,61176,2018-05-18,2018
0tep4VHutBaCo12oEh9akX,Hello California,Total Brutal,7mXiif0sPNAzPFxfTrk2Xg,Austrian Death Machine,False,0.616,84733,2008-07-22,2008
1nFXbkMTNLmVbksclIoeRf,What's Been Done,Stirring The Insides,5rfX3uNKc03ibpY14B7TH6,Metheus Bound,False,0.6890000000000001,299533,2008-04-22,2008
6Zz8RSstNHWxejXM1RnnH7,Brazilian Street Dance,New River,3RdeC1nRDlY7zq2in2uBBc,"David Grisman, Denny Zeitlin",False,0.425,427627,2001-06-26,2001
3S7ZVHpqFWiLquTeoAiZwi,Fixing a Hole,The Airbag's Lipstick Kiss,5G6ppSb8ROWWFy00m8SaQ6,Disclaimer,False,0.584,229333,2004-01-01,2004
7vf4JoQtF1JUoJsskLnPt1,obscure in meaning,Bewitched Revelations,34wPUwQZQZnkxBCqmAZAkc,Birke | Leykam | Panasenko,False,0.684,265987,2006-02-09,2006
5TkTbUSMzOeilLVCO8Sagc,While the Ages Steal,Old Stories,6tusIIaE2tAsWBg3GpGarh,Giants,False,0.382,403600,2008-08-28,2008
6qprlPhNFhXmBELS6io2l1,Love is Pleasing,Ships in the Forest,4CTccejBxcFGdREtse51qR,Karan Casey,False,0.386,299307,2008-04-08,2008
5abvjQGbujvQWkhGOFPABN,Novemberlied,Vaterland,6VZ8tCs4E4Yqw1nPb8wTb2,Konstantin Wecker,False,0.5379999999999999,275213,2001-03-09,2001
7HUe9UJPLcVuecIzpetomX,Love Comes First,Om: Chilled Vol. 2,7bUJS4MaDSsx5Bn2GBiwMu,Techno Squirrels,False,0.608,228040,2008-02-27,2008
3IhOCPZI2TxefqJ28LU9O8,Le long de la mer jolie,Mer Jolie (La) - Traditional Acadian Melodies,3gC0F87b5sMYYGEnzjO7qg,"Traditional, Suzie LeBlanc, Chris Norman, David McGuiness, Sylvain Bergeron, Betsy MacMillan, David Greenberg",False,0.32,256880,2004-08-01,2004
1BEzWlA8Oz71PpoPgnvAMK,"Please, Peace",Ghosts And Eskimos,5Bws93rt6EBFIDBqPrt1K0,Blueprintmusic,False,0.327,175267,2004-09-16,2004
25VeqGSLnm9b5CRLRbuFCy,Chahargah,Persian Piano 2,3D3jN0jMsmDpOIm8og0Qb4,Morteza Mahjoubi,False,0.327,865120,2010-06-06,2010
5pOvUiUT44xHpWbgUuTR4S,Hittin' & Runnin',Do You Need A Licker?,1OVUNHD5ydjpxRDNbmEWQd,Marvin Sease,False,0.8420000000000001,300627,1994-10-25,1994
2nP8XLJn029DwB4hHRattr,Can't Wait to Start,Capture.,7qAvCeSWxJijJU98Kayec3,Jet Black Sunrise,False,0.271,265040,2013-03-05,2013
6eslgusDh055Qew1YX8z6b,Innocents Ablaze,Green Eggs and Crack,22mzoAEfIzvtmmI4YV8rjT,Too Much Joy,False,0.387,160493,1997-01-01,1997
1iq9W23QoI6MW7vIMHK6IX,Smash The Windows,Jefferson And Liberty,2mefkysmApwt405GPr78ry,The Itinerant Band,False,0.5329999999999999,312040,2001-09-12,2001
21ZtnQRIQSoTot4hBNhb9g,5% Control,Bestial Machinery,67HZq08Sytl2gbqsyTSWjX,Agoraphobic Nosebleed,False,0.3279999999999999,48147,2005-08-02,2005
0e694bk0FyWKhcnhVVra3D,Selenofilia,Desastros: O Álbum,315fbNCtUJCmOEOpLu9kVN,Gustavo Goulart,False,0.76,252454,2017-03-11,2017
3aYulPNzT638SAfXtXProE,Other Side,The Mighty Ship,0Y6BdZ80E4rYrT51yzAwAk,Angela Desveaux,False,0.525,258080,2008-09-09,2008
3eukyHrvkg3SHqveiRCle9,Esta Soledad,Cualquier Día,7ahLQUU2kphuNrpNuU5omA,Kany Garcia,False,0.61,189947,2007-07-10,2007
2bJc6IWFwzChoScMTraZ1s,You Always Begin By Saying Goodbye,The Sweet Songs of Decay,1h7i4u1aXDQs8h0AhoPdm1,Frank Bango,False,0.662,193213,2008-01-01,2008
6Lcev5CdKet0zHyhi6Wsti,(Your) Salvation Army,Just Show Up,4vK5uJwlPXf60XiSho9RBw,The Local,False,0.39,276733,2009-06-01,2009
28LIq1Ut6fIJa4tbYJBMn5,"Concerto Grosso in E Minor Op. 6, No. 3, HWV 321: I. Larghetto",Händel: Concerti Grossi Op.6 Vol. 2,08UcvgaxHqUerS7qBFO9B7,"George Frideric Handel, Emil Klein",False,0.154,91133,1995-09-22,1995
2VarGwfi3TDVhiF1AC91bP,Chasing Shadows,Chasing Shadows,4rweoGYZW08ujDEAw2lYvb,Tony Grey,False,0.589,380333,2008-05-02,2008
4e7YjO49kwZeQGjpZxnXe7,The Ring,Sketches of MD - Live at the Iridium,58MOs4lGmVm26AZ5vNYXSs,"Kenny Garrett, Pharoah Sanders",False,0.565,875333,2008-09-23,2008
3x4HpV2If8nYsLYuulJzvO,Formula,Disorder,3GnLPcnnCUP12wuuQL2lkc,Chiasm,False,0.4629999999999999,253000,2001-03-01,2001
3gCEzMd8DeMhQWTib6hfjk,Please Concrete,If Children,4sVAuGSsc5XGTZXNqnUk7j,Wye Oak,False,0.529,193173,2008-04-08,2008
5I5YELtOJ2EQVVhnNou6v9,Tough Luck,"The Bluebird Recordings, 1937-1938",2Qn1fJ1uxuKVHe3nlIvJ7B,Robert Lee McCoy,False,0.584,184333,1997-04-28,1997
0JMVPmTgzkeNvBsBdf2x3E,Initiationâ€¦,Great Industrial Love Affair,7s4pBg4gURydqOqZpMdYoo,HMB,False,0.627,70560,2001-12-13,2001
5AhknMeBD9dJsWy4JshOC5,Planet CruCon,Planet CruCon,2xQKSkbUC6MORmte9cYP6B,Crucial Conflict,True,0.7979999999999999,231667,2008-01-29,2008
4X5nPH5UOuOy1zkQEjbjqe,For You,For You,45XVccNqDW4lMYMchjctIa,Six by Seven,False,0.173,175667,1998-08-24,1998
5HbP92HBjpBatOS7IIGODv,Say Something,Sing Me A Song,4KhGq9CfYnJWM4PD0iNmjD,Shannon Rose & The Thorns,False,0.815,172173,2008-04-22,2008
65wrio01U5pj9FDXwkMCBo,Manic,Ramblings From A Troubled Universe,0WCSHv0XO5xvO6prTlvJqJ,Four Dimensional Nightmare,False,0.531,342267,2008-04-21,2008
4u6JFQa45iIYPy5l8DK2xc,Lock My Door,Keepin It Real,0zcqYY1KpOd6aOyZSbEagF,Jeff Floyd,False,0.718,353547,2008-07-01,2008
